date,state,daily,donations_new,donations_returning,year
2024-01-12,Perak,88,7,81,2024
2024-01-13,Perak,147,20,127,2024
2024-01-14,Perak,172,20,152,2024
2024-01-15,Perak,61,7,54,2024
2024-01-16,Perak,78,15,63,2024
2024-01-17,Perak,94,23,71,2024
2024-01-18,Perak,92,10,82,2024
2024-01-19,Perak,114,21,93,2024
2024-01-20,Perak,69,7,62,2024
2024-01-21,Perak,213,22,191,2024
2024-01-22,Perak,159,36,123,2024
2024-01-23,Perak,105,15,90,2024
2024-01-24,Perak,170,42,128,2024
2024-01-25,Perak,181,32,149,2024
2024-01-26,Perak,167,34,133,2024
2024-01-27,Perak,125,26,99,2024
2024-01-28,Perak,300,35,265,2024
2024-01-29,Perak,206,56,150,2024
2024-01-30,Perak,135,26,109,2024
2024-01-31,Perak,129,23,106,2024
2024-02-01,Perak,88,18,70,2024
2024-02-02,Perak,70,12,58,2024
2006-01-01,Pulau Pinang,0,0,0,2006
2006-01-02,Pulau Pinang,0,0,0,2006
2006-01-03,Pulau Pinang,0,0,0,2006
2006-01-04,Pulau Pinang,0,0,0,2006
2006-01-05,Pulau Pinang,0,0,0,2006
2006-01-06,Pulau Pinang,0,0,0,2006
2006-01-07,Pulau Pinang,0,0,0,2006
2006-01-08,Pulau Pinang,0,0,0,2006
2006-01-09,Pulau Pinang,0,0,0,2006
2006-01-10,Pulau Pinang,0,0,0,2006
2006-01-11,Pulau Pinang,0,0,0,2006
2006-01-12,Pulau Pinang,0,0,0,2006
2006-01-13,Pulau Pinang,0,0,0,2006
2006-01-14,Pulau Pinang,0,0,0,2006
2006-01-15,Pulau Pinang,0,0,0,2006
2006-01-16,Pulau Pinang,0,0,0,2006
2006-01-17,Pulau Pinang,0,0,0,2006
2006-01-18,Pulau Pinang,0,0,0,2006
2006-01-19,Pulau Pinang,0,0,0,2006
2006-01-20,Pulau Pinang,0,0,0,2006
2006-01-21,Pulau Pinang,0,0,0,2006
2006-01-22,Pulau Pinang,0,0,0,2006
2006-01-23,Pulau Pinang,0,0,0,2006
2006-01-24,Pulau Pinang,0,0,0,2006
2006-01-25,Pulau Pinang,0,0,0,2006
2006-01-26,Pulau Pinang,0,0,0,2006
2006-01-27,Pulau Pinang,0,0,0,2006
2006-01-28,Pulau Pinang,0,0,0,2006
2006-01-29,Pulau Pinang,0,0,0,2006
2006-01-30,Pulau Pinang,0,0,0,2006
2006-01-31,Pulau Pinang,0,0,0,2006
2006-02-01,Pulau Pinang,0,0,0,2006
2006-02-02,Pulau Pinang,0,0,0,2006
2006-02-03,Pulau Pinang,0,0,0,2006
2006-02-04,Pulau Pinang,0,0,0,2006
2006-02-05,Pulau Pinang,0,0,0,2006
2006-02-06,Pulau Pinang,0,0,0,2006
2006-02-07,Pulau Pinang,0,0,0,2006
2006-02-08,Pulau Pinang,0,0,0,2006
2006-02-09,Pulau Pinang,0,0,0,2006
2006-02-10,Pulau Pinang,0,0,0,2006
2006-02-11,Pulau Pinang,0,0,0,2006
2006-02-12,Pulau Pinang,0,0,0,2006
2006-02-13,Pulau Pinang,0,0,0,2006
2006-02-14,Pulau Pinang,0,0,0,2006
2006-02-15,Pulau Pinang,0,0,0,2006
2006-02-16,Pulau Pinang,0,0,0,2006
2006-02-17,Pulau Pinang,0,0,0,2006
2006-02-18,Pulau Pinang,0,0,0,2006
2006-02-19,Pulau Pinang,0,0,0,2006
2006-02-20,Pulau Pinang,0,0,0,2006
2006-02-21,Pulau Pinang,0,0,0,2006
2006-02-22,Pulau Pinang,0,0,0,2006
2006-02-23,Pulau Pinang,0,0,0,2006
2006-02-24,Pulau Pinang,0,0,0,2006
2006-02-25,Pulau Pinang,0,0,0,2006
2006-02-26,Pulau Pinang,0,0,0,2006
2006-02-27,Pulau Pinang,0,0,0,2006
2006-02-28,Pulau Pinang,0,0,0,2006
2006-03-01,Pulau Pinang,0,0,0,2006
2006-03-02,Pulau Pinang,0,0,0,2006
2006-03-03,Pulau Pinang,0,0,0,2006
2006-03-04,Pulau Pinang,0,0,0,2006
2006-03-05,Pulau Pinang,0,0,0,2006
2006-03-06,Pulau Pinang,0,0,0,2006
2006-03-07,Pulau Pinang,0,0,0,2006
2006-03-08,Pulau Pinang,0,0,0,2006
2006-03-09,Pulau Pinang,0,0,0,2006
2006-03-10,Pulau Pinang,0,0,0,2006
2006-03-11,Pulau Pinang,0,0,0,2006
2006-03-12,Pulau Pinang,0,0,0,2006
2006-03-13,Pulau Pinang,0,0,0,2006
2006-03-14,Pulau Pinang,0,0,0,2006
2006-03-15,Pulau Pinang,0,0,0,2006
2006-03-16,Pulau Pinang,0,0,0,2006
2006-03-17,Pulau Pinang,0,0,0,2006
2006-03-18,Pulau Pinang,0,0,0,2006
2006-03-19,Pulau Pinang,0,0,0,2006
2006-03-20,Pulau Pinang,0,0,0,2006
2006-03-21,Pulau Pinang,0,0,0,2006
2006-03-22,Pulau Pinang,0,0,0,2006
2006-03-23,Pulau Pinang,0,0,0,2006
2006-03-24,Pulau Pinang,0,0,0,2006
2006-03-25,Pulau Pinang,0,0,0,2006
2006-03-26,Pulau Pinang,0,0,0,2006
2006-03-27,Pulau Pinang,0,0,0,2006
2006-03-28,Pulau Pinang,0,0,0,2006
2006-03-29,Pulau Pinang,0,0,0,2006
2006-03-30,Pulau Pinang,0,0,0,2006
2006-03-31,Pulau Pinang,0,0,0,2006
2006-04-01,Pulau Pinang,0,0,0,2006
2006-04-02,Pulau Pinang,0,0,0,2006
2006-04-03,Pulau Pinang,0,0,0,2006
2006-04-04,Pulau Pinang,0,0,0,2006
2006-04-05,Pulau Pinang,0,0,0,2006
2006-04-06,Pulau Pinang,0,0,0,2006
2006-04-07,Pulau Pinang,0,0,0,2006
2006-04-08,Pulau Pinang,0,0,0,2006
2006-04-09,Pulau Pinang,0,0,0,2006
2006-04-10,Pulau Pinang,0,0,0,2006
2006-04-11,Pulau Pinang,0,0,0,2006
2006-04-12,Pulau Pinang,0,0,0,2006
2006-04-13,Pulau Pinang,0,0,0,2006
2006-04-14,Pulau Pinang,0,0,0,2006
2006-04-15,Pulau Pinang,0,0,0,2006
2006-04-16,Pulau Pinang,0,0,0,2006
2006-04-17,Pulau Pinang,0,0,0,2006
2006-04-18,Pulau Pinang,0,0,0,2006
2006-04-19,Pulau Pinang,0,0,0,2006
2006-04-20,Pulau Pinang,0,0,0,2006
2006-04-21,Pulau Pinang,0,0,0,2006
2006-04-22,Pulau Pinang,0,0,0,2006
2006-04-23,Pulau Pinang,0,0,0,2006
2006-04-24,Pulau Pinang,0,0,0,2006
2006-04-25,Pulau Pinang,0,0,0,2006
2006-04-26,Pulau Pinang,0,0,0,2006
2006-04-27,Pulau Pinang,0,0,0,2006
2006-04-28,Pulau Pinang,0,0,0,2006
2006-04-29,Pulau Pinang,0,0,0,2006
2006-04-30,Pulau Pinang,0,0,0,2006
2006-05-01,Pulau Pinang,0,0,0,2006
2006-05-02,Pulau Pinang,0,0,0,2006
2006-05-03,Pulau Pinang,0,0,0,2006
2006-05-04,Pulau Pinang,0,0,0,2006
2006-05-05,Pulau Pinang,0,0,0,2006
2006-05-06,Pulau Pinang,0,0,0,2006
2006-05-07,Pulau Pinang,0,0,0,2006
2006-05-08,Pulau Pinang,0,0,0,2006
2006-05-09,Pulau Pinang,0,0,0,2006
2006-05-10,Pulau Pinang,0,0,0,2006
2006-05-11,Pulau Pinang,0,0,0,2006
2006-05-12,Pulau Pinang,0,0,0,2006
2006-05-13,Pulau Pinang,0,0,0,2006
2006-05-14,Pulau Pinang,0,0,0,2006
2006-05-15,Pulau Pinang,0,0,0,2006
2006-05-16,Pulau Pinang,0,0,0,2006
2006-05-17,Pulau Pinang,0,0,0,2006
2006-05-18,Pulau Pinang,0,0,0,2006
2006-05-19,Pulau Pinang,0,0,0,2006
2006-05-20,Pulau Pinang,0,0,0,2006
2006-05-21,Pulau Pinang,0,0,0,2006
2006-05-22,Pulau Pinang,0,0,0,2006
2006-05-23,Pulau Pinang,0,0,0,2006
2006-05-24,Pulau Pinang,0,0,0,2006
2006-05-25,Pulau Pinang,0,0,0,2006
2006-05-26,Pulau Pinang,0,0,0,2006
2006-05-27,Pulau Pinang,0,0,0,2006
2006-05-28,Pulau Pinang,0,0,0,2006
2006-05-29,Pulau Pinang,0,0,0,2006
2006-05-30,Pulau Pinang,0,0,0,2006
2006-05-31,Pulau Pinang,0,0,0,2006
2006-06-01,Pulau Pinang,0,0,0,2006
2006-06-02,Pulau Pinang,0,0,0,2006
2006-06-03,Pulau Pinang,0,0,0,2006
2006-06-04,Pulau Pinang,0,0,0,2006
2006-06-05,Pulau Pinang,0,0,0,2006
2006-06-06,Pulau Pinang,0,0,0,2006
2006-06-07,Pulau Pinang,0,0,0,2006
2006-06-08,Pulau Pinang,0,0,0,2006
2006-06-09,Pulau Pinang,0,0,0,2006
2006-06-10,Pulau Pinang,0,0,0,2006
2006-06-11,Pulau Pinang,0,0,0,2006
2006-06-12,Pulau Pinang,0,0,0,2006
2006-06-13,Pulau Pinang,0,0,0,2006
2006-06-14,Pulau Pinang,0,0,0,2006
2006-06-15,Pulau Pinang,0,0,0,2006
2006-06-16,Pulau Pinang,0,0,0,2006
2006-06-17,Pulau Pinang,0,0,0,2006
2006-06-18,Pulau Pinang,0,0,0,2006
2006-06-19,Pulau Pinang,0,0,0,2006
2006-06-20,Pulau Pinang,0,0,0,2006
2006-06-21,Pulau Pinang,0,0,0,2006
2006-06-22,Pulau Pinang,0,0,0,2006
2006-06-23,Pulau Pinang,0,0,0,2006
2006-06-24,Pulau Pinang,0,0,0,2006
2006-06-25,Pulau Pinang,0,0,0,2006
2006-06-26,Pulau Pinang,0,0,0,2006
2006-06-27,Pulau Pinang,0,0,0,2006
2006-06-28,Pulau Pinang,0,0,0,2006
2006-06-29,Pulau Pinang,0,0,0,2006
2006-06-30,Pulau Pinang,0,0,0,2006
2006-07-01,Pulau Pinang,0,0,0,2006
2006-07-02,Pulau Pinang,0,0,0,2006
2006-07-03,Pulau Pinang,0,0,0,2006
2006-07-04,Pulau Pinang,0,0,0,2006
2006-07-05,Pulau Pinang,0,0,0,2006
2006-07-06,Pulau Pinang,0,0,0,2006
2006-07-07,Pulau Pinang,0,0,0,2006
2006-07-08,Pulau Pinang,0,0,0,2006
2006-07-09,Pulau Pinang,0,0,0,2006
2006-07-10,Pulau Pinang,0,0,0,2006
2006-07-11,Pulau Pinang,0,0,0,2006
2006-07-12,Pulau Pinang,0,0,0,2006
2006-07-13,Pulau Pinang,0,0,0,2006
2006-07-14,Pulau Pinang,0,0,0,2006
2006-07-15,Pulau Pinang,0,0,0,2006
2006-07-16,Pulau Pinang,0,0,0,2006
2006-07-17,Pulau Pinang,0,0,0,2006
2006-07-18,Pulau Pinang,0,0,0,2006
2006-07-19,Pulau Pinang,0,0,0,2006
2006-07-20,Pulau Pinang,0,0,0,2006
2006-07-21,Pulau Pinang,0,0,0,2006
2006-07-22,Pulau Pinang,0,0,0,2006
2006-07-23,Pulau Pinang,0,0,0,2006
2006-07-24,Pulau Pinang,0,0,0,2006
2006-07-25,Pulau Pinang,0,0,0,2006
2006-07-26,Pulau Pinang,0,0,0,2006
2006-07-27,Pulau Pinang,0,0,0,2006
2006-07-28,Pulau Pinang,0,0,0,2006
2006-07-29,Pulau Pinang,0,0,0,2006
2006-07-30,Pulau Pinang,0,0,0,2006
2006-07-31,Pulau Pinang,0,0,0,2006
2006-08-01,Pulau Pinang,0,0,0,2006
2006-08-02,Pulau Pinang,0,0,0,2006
2006-08-03,Pulau Pinang,0,0,0,2006
2006-08-04,Pulau Pinang,0,0,0,2006
2006-08-05,Pulau Pinang,0,0,0,2006
2006-08-06,Pulau Pinang,0,0,0,2006
2006-08-07,Pulau Pinang,0,0,0,2006
2006-08-08,Pulau Pinang,0,0,0,2006
2006-08-09,Pulau Pinang,0,0,0,2006
2006-08-10,Pulau Pinang,0,0,0,2006
2006-08-11,Pulau Pinang,0,0,0,2006
2006-08-12,Pulau Pinang,0,0,0,2006
2006-08-13,Pulau Pinang,0,0,0,2006
2006-08-14,Pulau Pinang,0,0,0,2006
2006-08-15,Pulau Pinang,0,0,0,2006
2006-08-16,Pulau Pinang,0,0,0,2006
2006-08-17,Pulau Pinang,0,0,0,2006
2006-08-18,Pulau Pinang,0,0,0,2006
2006-08-19,Pulau Pinang,0,0,0,2006
2006-08-20,Pulau Pinang,0,0,0,2006
2006-08-21,Pulau Pinang,0,0,0,2006
2006-08-22,Pulau Pinang,0,0,0,2006
2006-08-23,Pulau Pinang,0,0,0,2006
2006-08-24,Pulau Pinang,0,0,0,2006
2006-08-25,Pulau Pinang,0,0,0,2006
2006-08-26,Pulau Pinang,0,0,0,2006
2006-08-27,Pulau Pinang,0,0,0,2006
2006-08-28,Pulau Pinang,0,0,0,2006
2006-08-29,Pulau Pinang,0,0,0,2006
2006-08-30,Pulau Pinang,0,0,0,2006
2006-08-31,Pulau Pinang,0,0,0,2006
2006-09-01,Pulau Pinang,0,0,0,2006
2006-09-02,Pulau Pinang,0,0,0,2006
2006-09-03,Pulau Pinang,0,0,0,2006
2006-09-04,Pulau Pinang,0,0,0,2006
2006-09-05,Pulau Pinang,0,0,0,2006
2006-09-06,Pulau Pinang,0,0,0,2006
2006-09-07,Pulau Pinang,0,0,0,2006
2006-09-08,Pulau Pinang,0,0,0,2006
2006-09-09,Pulau Pinang,0,0,0,2006
2006-09-10,Pulau Pinang,0,0,0,2006
2006-09-11,Pulau Pinang,0,0,0,2006
2006-09-12,Pulau Pinang,0,0,0,2006
2006-09-13,Pulau Pinang,0,0,0,2006
2006-09-14,Pulau Pinang,0,0,0,2006
2006-09-15,Pulau Pinang,0,0,0,2006
2006-09-16,Pulau Pinang,0,0,0,2006
2006-09-17,Pulau Pinang,0,0,0,2006
2006-09-18,Pulau Pinang,0,0,0,2006
2006-09-19,Pulau Pinang,0,0,0,2006
2006-09-20,Pulau Pinang,0,0,0,2006
2006-09-21,Pulau Pinang,0,0,0,2006
2006-09-22,Pulau Pinang,0,0,0,2006
2006-09-23,Pulau Pinang,0,0,0,2006
2006-09-24,Pulau Pinang,0,0,0,2006
2006-09-25,Pulau Pinang,0,0,0,2006
2006-09-26,Pulau Pinang,0,0,0,2006
2006-09-27,Pulau Pinang,0,0,0,2006
2006-09-28,Pulau Pinang,0,0,0,2006
2006-09-29,Pulau Pinang,0,0,0,2006
2006-09-30,Pulau Pinang,0,0,0,2006
2006-10-01,Pulau Pinang,0,0,0,2006
2006-10-02,Pulau Pinang,0,0,0,2006
2006-10-03,Pulau Pinang,0,0,0,2006
2006-10-04,Pulau Pinang,0,0,0,2006
2006-10-05,Pulau Pinang,0,0,0,2006
2006-10-06,Pulau Pinang,0,0,0,2006
2006-10-07,Pulau Pinang,0,0,0,2006
2006-10-08,Pulau Pinang,0,0,0,2006
2006-10-09,Pulau Pinang,0,0,0,2006
2006-10-10,Pulau Pinang,0,0,0,2006
2006-10-11,Pulau Pinang,0,0,0,2006
2006-10-12,Pulau Pinang,0,0,0,2006
2006-10-13,Pulau Pinang,0,0,0,2006
2006-10-14,Pulau Pinang,0,0,0,2006
2006-10-15,Pulau Pinang,0,0,0,2006
2006-10-16,Pulau Pinang,0,0,0,2006
2006-10-17,Pulau Pinang,0,0,0,2006
2006-10-18,Pulau Pinang,0,0,0,2006
2006-10-19,Pulau Pinang,0,0,0,2006
2006-10-20,Pulau Pinang,0,0,0,2006
2006-10-21,Pulau Pinang,0,0,0,2006
2006-10-22,Pulau Pinang,0,0,0,2006
2006-10-23,Pulau Pinang,0,0,0,2006
2006-10-24,Pulau Pinang,0,0,0,2006
2006-10-25,Pulau Pinang,0,0,0,2006
2006-10-26,Pulau Pinang,0,0,0,2006
2006-10-27,Pulau Pinang,0,0,0,2006
2006-10-28,Pulau Pinang,0,0,0,2006
2006-10-29,Pulau Pinang,0,0,0,2006
2006-10-30,Pulau Pinang,0,0,0,2006
2006-10-31,Pulau Pinang,0,0,0,2006
2006-11-01,Pulau Pinang,0,0,0,2006
2006-11-02,Pulau Pinang,0,0,0,2006
2006-11-03,Pulau Pinang,0,0,0,2006
2006-11-04,Pulau Pinang,0,0,0,2006
2006-11-05,Pulau Pinang,0,0,0,2006
2006-11-06,Pulau Pinang,0,0,0,2006
2006-11-07,Pulau Pinang,0,0,0,2006
2006-11-08,Pulau Pinang,0,0,0,2006
2006-11-09,Pulau Pinang,0,0,0,2006
2006-11-10,Pulau Pinang,0,0,0,2006
2006-11-11,Pulau Pinang,0,0,0,2006
2006-11-12,Pulau Pinang,0,0,0,2006
2006-11-13,Pulau Pinang,0,0,0,2006
2006-11-14,Pulau Pinang,0,0,0,2006
2006-11-15,Pulau Pinang,0,0,0,2006
2006-11-16,Pulau Pinang,0,0,0,2006
2006-11-17,Pulau Pinang,0,0,0,2006
2006-11-18,Pulau Pinang,0,0,0,2006
2006-11-19,Pulau Pinang,0,0,0,2006
2006-11-20,Pulau Pinang,0,0,0,2006
2006-11-21,Pulau Pinang,0,0,0,2006
2006-11-22,Pulau Pinang,0,0,0,2006
2006-11-23,Pulau Pinang,0,0,0,2006
2006-11-24,Pulau Pinang,0,0,0,2006
2006-11-25,Pulau Pinang,0,0,0,2006
2006-11-26,Pulau Pinang,0,0,0,2006
2006-11-27,Pulau Pinang,0,0,0,2006
2006-11-28,Pulau Pinang,0,0,0,2006
2006-11-29,Pulau Pinang,0,0,0,2006
2006-11-30,Pulau Pinang,0,0,0,2006
2006-12-01,Pulau Pinang,0,0,0,2006
2006-12-02,Pulau Pinang,0,0,0,2006
2006-12-03,Pulau Pinang,0,0,0,2006
2006-12-04,Pulau Pinang,0,0,0,2006
2006-12-05,Pulau Pinang,0,0,0,2006
2006-12-06,Pulau Pinang,0,0,0,2006
2006-12-07,Pulau Pinang,0,0,0,2006
2006-12-08,Pulau Pinang,0,0,0,2006
2006-12-09,Pulau Pinang,0,0,0,2006
2006-12-10,Pulau Pinang,0,0,0,2006
2006-12-11,Pulau Pinang,0,0,0,2006
2006-12-12,Pulau Pinang,0,0,0,2006
2006-12-13,Pulau Pinang,0,0,0,2006
2006-12-14,Pulau Pinang,0,0,0,2006
2006-12-15,Pulau Pinang,0,0,0,2006
2006-12-16,Pulau Pinang,0,0,0,2006
2006-12-17,Pulau Pinang,0,0,0,2006
2006-12-18,Pulau Pinang,0,0,0,2006
2006-12-19,Pulau Pinang,0,0,0,2006
2006-12-20,Pulau Pinang,0,0,0,2006
2006-12-21,Pulau Pinang,0,0,0,2006
2006-12-22,Pulau Pinang,0,0,0,2006
2006-12-23,Pulau Pinang,0,0,0,2006
2006-12-24,Pulau Pinang,0,0,0,2006
2006-12-25,Pulau Pinang,0,0,0,2006
2006-12-26,Pulau Pinang,0,0,0,2006
2006-12-27,Pulau Pinang,0,0,0,2006
2006-12-28,Pulau Pinang,0,0,0,2006
2006-12-29,Pulau Pinang,0,0,0,2006
2006-12-30,Pulau Pinang,0,0,0,2006
2006-12-31,Pulau Pinang,0,0,0,2006
2007-01-01,Pulau Pinang,0,0,0,2007
2007-01-02,Pulau Pinang,0,0,0,2007
2007-01-03,Pulau Pinang,0,0,0,2007
2007-01-04,Pulau Pinang,0,0,0,2007
2007-01-05,Pulau Pinang,0,0,0,2007
2007-01-06,Pulau Pinang,0,0,0,2007
2007-01-07,Pulau Pinang,0,0,0,2007
2007-01-08,Pulau Pinang,0,0,0,2007
2007-01-09,Pulau Pinang,0,0,0,2007
2007-01-10,Pulau Pinang,0,0,0,2007
2007-01-11,Pulau Pinang,0,0,0,2007
2007-01-12,Pulau Pinang,0,0,0,2007
2007-01-13,Pulau Pinang,0,0,0,2007
2007-01-14,Pulau Pinang,0,0,0,2007
2007-01-15,Pulau Pinang,0,0,0,2007
2007-01-16,Pulau Pinang,0,0,0,2007
2007-01-17,Pulau Pinang,0,0,0,2007
2007-01-18,Pulau Pinang,0,0,0,2007
2007-01-19,Pulau Pinang,0,0,0,2007
2007-01-20,Pulau Pinang,0,0,0,2007
2007-01-21,Pulau Pinang,0,0,0,2007
2007-01-22,Pulau Pinang,0,0,0,2007
2007-01-23,Pulau Pinang,0,0,0,2007
2007-01-24,Pulau Pinang,0,0,0,2007
2007-01-25,Pulau Pinang,0,0,0,2007
2007-01-26,Pulau Pinang,0,0,0,2007
2007-01-27,Pulau Pinang,0,0,0,2007
2007-01-28,Pulau Pinang,0,0,0,2007
2007-01-29,Pulau Pinang,0,0,0,2007
2007-01-30,Pulau Pinang,0,0,0,2007
2007-01-31,Pulau Pinang,0,0,0,2007
2007-02-01,Pulau Pinang,0,0,0,2007
2007-02-02,Pulau Pinang,0,0,0,2007
2007-02-03,Pulau Pinang,0,0,0,2007
2007-02-04,Pulau Pinang,0,0,0,2007
2007-02-05,Pulau Pinang,0,0,0,2007
2007-02-06,Pulau Pinang,0,0,0,2007
2007-02-07,Pulau Pinang,0,0,0,2007
2007-02-08,Pulau Pinang,0,0,0,2007
2007-02-09,Pulau Pinang,0,0,0,2007
2007-02-10,Pulau Pinang,0,0,0,2007
2007-02-11,Pulau Pinang,0,0,0,2007
2007-02-12,Pulau Pinang,0,0,0,2007
2007-02-13,Pulau Pinang,0,0,0,2007
2007-02-14,Pulau Pinang,0,0,0,2007
2007-02-15,Pulau Pinang,0,0,0,2007
2007-02-16,Pulau Pinang,0,0,0,2007
2007-02-17,Pulau Pinang,0,0,0,2007
2007-02-18,Pulau Pinang,0,0,0,2007
2007-02-19,Pulau Pinang,0,0,0,2007
2007-02-20,Pulau Pinang,0,0,0,2007
2007-02-21,Pulau Pinang,0,0,0,2007
2007-02-22,Pulau Pinang,0,0,0,2007
2007-02-23,Pulau Pinang,0,0,0,2007
2007-02-24,Pulau Pinang,0,0,0,2007
2007-02-25,Pulau Pinang,0,0,0,2007
2007-02-26,Pulau Pinang,0,0,0,2007
2007-02-27,Pulau Pinang,0,0,0,2007
2007-02-28,Pulau Pinang,0,0,0,2007
2007-03-01,Pulau Pinang,0,0,0,2007
2007-03-02,Pulau Pinang,0,0,0,2007
2007-03-03,Pulau Pinang,0,0,0,2007
2007-03-04,Pulau Pinang,0,0,0,2007
2007-03-05,Pulau Pinang,0,0,0,2007
2007-03-06,Pulau Pinang,0,0,0,2007
2007-03-07,Pulau Pinang,0,0,0,2007
2007-03-08,Pulau Pinang,0,0,0,2007
2007-03-09,Pulau Pinang,0,0,0,2007
2007-03-10,Pulau Pinang,0,0,0,2007
2007-03-11,Pulau Pinang,0,0,0,2007
2007-03-12,Pulau Pinang,0,0,0,2007
2007-03-13,Pulau Pinang,0,0,0,2007
2007-03-14,Pulau Pinang,0,0,0,2007
2007-03-15,Pulau Pinang,0,0,0,2007
2007-03-16,Pulau Pinang,0,0,0,2007
2007-03-17,Pulau Pinang,0,0,0,2007
2007-03-18,Pulau Pinang,0,0,0,2007
2007-03-19,Pulau Pinang,0,0,0,2007
2007-03-20,Pulau Pinang,0,0,0,2007
2007-03-21,Pulau Pinang,0,0,0,2007
2007-03-22,Pulau Pinang,0,0,0,2007
2007-03-23,Pulau Pinang,0,0,0,2007
2007-03-24,Pulau Pinang,0,0,0,2007
2007-03-25,Pulau Pinang,0,0,0,2007
2007-03-26,Pulau Pinang,0,0,0,2007
2007-03-27,Pulau Pinang,0,0,0,2007
2007-03-28,Pulau Pinang,0,0,0,2007
2007-03-29,Pulau Pinang,0,0,0,2007
2007-03-30,Pulau Pinang,0,0,0,2007
2007-03-31,Pulau Pinang,0,0,0,2007
2007-04-01,Pulau Pinang,0,0,0,2007
2007-04-02,Pulau Pinang,0,0,0,2007
2007-04-03,Pulau Pinang,0,0,0,2007
2007-04-04,Pulau Pinang,0,0,0,2007
2007-04-05,Pulau Pinang,0,0,0,2007
2007-04-06,Pulau Pinang,0,0,0,2007
2007-04-07,Pulau Pinang,0,0,0,2007
2007-04-08,Pulau Pinang,0,0,0,2007
2007-04-09,Pulau Pinang,0,0,0,2007
2007-04-10,Pulau Pinang,0,0,0,2007
2007-04-11,Pulau Pinang,0,0,0,2007
2007-04-12,Pulau Pinang,0,0,0,2007
2007-04-13,Pulau Pinang,0,0,0,2007
2007-04-14,Pulau Pinang,0,0,0,2007
2007-04-15,Pulau Pinang,0,0,0,2007
2007-04-16,Pulau Pinang,0,0,0,2007
2007-04-17,Pulau Pinang,0,0,0,2007
2007-04-18,Pulau Pinang,0,0,0,2007
2007-04-19,Pulau Pinang,0,0,0,2007
2007-04-20,Pulau Pinang,0,0,0,2007
2007-04-21,Pulau Pinang,0,0,0,2007
2007-04-22,Pulau Pinang,0,0,0,2007
2007-04-23,Pulau Pinang,0,0,0,2007
2007-04-24,Pulau Pinang,0,0,0,2007
2007-04-25,Pulau Pinang,0,0,0,2007
2007-04-26,Pulau Pinang,0,0,0,2007
2007-04-27,Pulau Pinang,0,0,0,2007
2007-04-28,Pulau Pinang,0,0,0,2007
2007-04-29,Pulau Pinang,0,0,0,2007
2007-04-30,Pulau Pinang,0,0,0,2007
2007-05-01,Pulau Pinang,0,0,0,2007
2007-05-02,Pulau Pinang,0,0,0,2007
2007-05-03,Pulau Pinang,0,0,0,2007
2007-05-04,Pulau Pinang,0,0,0,2007
2007-05-05,Pulau Pinang,0,0,0,2007
2007-05-06,Pulau Pinang,0,0,0,2007
2007-05-07,Pulau Pinang,0,0,0,2007
2007-05-08,Pulau Pinang,0,0,0,2007
2007-05-09,Pulau Pinang,0,0,0,2007
2007-05-10,Pulau Pinang,0,0,0,2007
2007-05-11,Pulau Pinang,0,0,0,2007
2007-05-12,Pulau Pinang,0,0,0,2007
2007-05-13,Pulau Pinang,0,0,0,2007
2007-05-14,Pulau Pinang,0,0,0,2007
2007-05-15,Pulau Pinang,0,0,0,2007
2007-05-16,Pulau Pinang,0,0,0,2007
2007-05-17,Pulau Pinang,0,0,0,2007
2007-05-18,Pulau Pinang,0,0,0,2007
2007-05-19,Pulau Pinang,0,0,0,2007
2007-05-20,Pulau Pinang,0,0,0,2007
2007-05-21,Pulau Pinang,0,0,0,2007
2007-05-22,Pulau Pinang,0,0,0,2007
2007-05-23,Pulau Pinang,0,0,0,2007
2007-05-24,Pulau Pinang,0,0,0,2007
2007-05-25,Pulau Pinang,0,0,0,2007
2007-05-26,Pulau Pinang,0,0,0,2007
2007-05-27,Pulau Pinang,0,0,0,2007
2007-05-28,Pulau Pinang,0,0,0,2007
2007-05-29,Pulau Pinang,0,0,0,2007
2007-05-30,Pulau Pinang,0,0,0,2007
2007-05-31,Pulau Pinang,0,0,0,2007
2007-06-01,Pulau Pinang,0,0,0,2007
2007-06-02,Pulau Pinang,0,0,0,2007
2007-06-03,Pulau Pinang,0,0,0,2007
2007-06-04,Pulau Pinang,0,0,0,2007
2007-06-05,Pulau Pinang,0,0,0,2007
2007-06-06,Pulau Pinang,0,0,0,2007
2007-06-07,Pulau Pinang,0,0,0,2007
2007-06-08,Pulau Pinang,0,0,0,2007
2007-06-09,Pulau Pinang,0,0,0,2007
2007-06-10,Pulau Pinang,0,0,0,2007
2007-06-11,Pulau Pinang,0,0,0,2007
2007-06-12,Pulau Pinang,0,0,0,2007
2007-06-13,Pulau Pinang,0,0,0,2007
2007-06-14,Pulau Pinang,0,0,0,2007
2007-06-15,Pulau Pinang,0,0,0,2007
2007-06-16,Pulau Pinang,0,0,0,2007
2007-06-17,Pulau Pinang,0,0,0,2007
2007-06-18,Pulau Pinang,0,0,0,2007
2007-06-19,Pulau Pinang,0,0,0,2007
2007-06-20,Pulau Pinang,0,0,0,2007
2007-06-21,Pulau Pinang,0,0,0,2007
2007-06-22,Pulau Pinang,0,0,0,2007
2007-06-23,Pulau Pinang,0,0,0,2007
2007-06-24,Pulau Pinang,0,0,0,2007
2007-06-25,Pulau Pinang,0,0,0,2007
